data_content_id,filename,multi_step_id,block_index,rex_type,question_content,detailed_solution,Answer_A,Answer_B,Answer_C,Answer_D,Answer_E,Answer_F,Feedback_A,Feedback_B,Feedback_C,Feedback_D,Feedback_E,Feedback_F,correct_answer,background,nickname,TEKS,machine_readable_teks,section_UUID
,7123b096-cc68-4e10-94e2-da1bdf864268.html,PLA_139,8,open_ended,"<ol class=""os-raise-noindent"" start=""3"">
<li>Write your own pair of equivalent expressions.</li>
</ol>
<ol class=""os-raise-noindent"" type=""a"">
<li>Create an expression that is a perfect square trinomial in standard form \((ax^2+bx+c)\).</li>
</ol><br/><p>Write down your answer, then select the <strong>solution</strong> button to compare your work.</p>","
<p>Compare your answer:</p>
<p>Answers will vary. One expression in standard form is: \(49x^2+14x+1\).</p>
",,,,,,,,,,,,,,"<ol class=""os-raise-noindent"" start=""2"">
 <li>
  For each expression, refer to your responses in question 1 to help write an equivalent expression in the form of squared
  <span class=""os-raise-ib-tooltip"" data-schema-version=""1.0"" data-store=""glossary-tooltip"">
   factors
  </span>
  .
 </li>
</ol>
<div class=""os-raise-ib-content"" data-schema-version=""1.0"" data-wait-for-event=""Reveal2a"">
 <p>
  Compare your answer:
 </p>
 <p>
  \((10x+4)^2\)
 </p>
</div>
<br/>
<div class=""os-raise-ib-content"" data-schema-version=""1.0"" data-wait-for-event=""Reveal2b"">
 <p>
  Compare your answer:
 </p>
 <p>
  \((6x-5)^2\)
 </p>
</div>
<br/>
<div class=""os-raise-ib-content"" data-schema-version=""1.0"" data-wait-for-event=""Reveal2c"">
 <p>
  Compare your answer:
 </p>
 <p>
  \((5x+4)^2\)
 </p>
</div>
<br/>
<div class=""os-raise-ib-content"" data-schema-version=""1.0"" data-wait-for-event=""Reveal2d"">
 <p>
  Compare your answer:
 </p>
 <p>
  \((0.5x-14)^2\)
 </p>
</div>",Alg1_9_4_3_PLA_139,A1.8.A,c663451e-af7c-541e-810a-0b632bfde4f0,113c9793-41cc-43bc-bbcc-3d2112bf3ca3
,7123b096-cc68-4e10-94e2-da1bdf864268.html,PLA_139,9,open_ended,"<ol class=""os-raise-noindent"" start=""2"" type=""a"">
<li>Now write the same equivalent expression in the form of squared factors \((kx+m)^2\).</li>
</ol><br/><p>Write down your answer, then select the <strong>solution</strong> button to compare your work.</p>","
<p>Compare your answer:</p>
<p>Answers will vary. Using the expression above, for example, the squared factor of \(49x^2+14x+1\) would be \((7x+1)^2\).</p>
",,,,,,,,,,,,,,"<ol class=""os-raise-noindent"" start=""2"">
 <li>
  For each expression, refer to your responses in question 1 to help write an equivalent expression in the form of squared
  <span class=""os-raise-ib-tooltip"" data-schema-version=""1.0"" data-store=""glossary-tooltip"">
   factors
  </span>
  .
 </li>
</ol>
<div class=""os-raise-ib-content"" data-schema-version=""1.0"" data-wait-for-event=""Reveal2a"">
 <p>
  Compare your answer:
 </p>
 <p>
  \((10x+4)^2\)
 </p>
</div>
<br/>
<div class=""os-raise-ib-content"" data-schema-version=""1.0"" data-wait-for-event=""Reveal2b"">
 <p>
  Compare your answer:
 </p>
 <p>
  \((6x-5)^2\)
 </p>
</div>
<br/>
<div class=""os-raise-ib-content"" data-schema-version=""1.0"" data-wait-for-event=""Reveal2c"">
 <p>
  Compare your answer:
 </p>
 <p>
  \((5x+4)^2\)
 </p>
</div>
<br/>
<div class=""os-raise-ib-content"" data-schema-version=""1.0"" data-wait-for-event=""Reveal2d"">
 <p>
  Compare your answer:
 </p>
 <p>
  \((0.5x-14)^2\)
 </p>
</div>
<br/>
<div class=""os-raise-ib-content"" data-schema-version=""1.0"" data-wait-for-event=""Reveal3a"">
 <p>
  Compare your answer:
 </p>
 <p>
  Answers will vary. One expression in standard form is: \(49x^2+14x+1\).
 </p>
</div>",Alg1_9_4_3_PLA_139,A1.8.A,c663451e-af7c-541e-810a-0b632bfde4f0,113c9793-41cc-43bc-bbcc-3d2112bf3ca3
,7123b096-cc68-4e10-94e2-da1bdf864268.html,PLA_139,10,open_ended,"<ol class=""os-raise-noindent"" start=""4"">
<li>Solve each equation by completing the square.</li>
</ol>
<ol class=""os-raise-noindent"" type=""a"">
<li>\(25x^2+40x=-12\)</li>
</ol><br/><p>Write down your answer, then select the <strong>solution</strong> button to compare your work.</p>","
<p>Compare your answer:</p>
<p>\(\begin{aligned} 25 x^{2}+40 x &amp;=-12 \\ 25 x^{2}+40 x+12 &amp;=0 \\ 25 x^{2}+40 x+12+4 &amp;=4 \\ 25 x^{2}+40 x+16 &amp;=4 \\ (5 x+4)^{2} &amp;=4 \\ \sqrt{(5 x+4)^{2}} &amp;=\sqrt{4} \\ 5 x+4 &amp;=2 \\ 5 x+4 &amp;=-2 \\ 5 x &amp;=-2 \\ 5 x &amp;=-6 \\ \\ x=-\frac{2}{5} &amp; \text { and } x=-\frac{6}{5} \end{aligned} \)</p>
",,,,,,,,,,,,,,"<ol class=""os-raise-noindent"" start=""2"">
 <li>
  For each expression, refer to your responses in question 1 to help write an equivalent expression in the form of squared
  <span class=""os-raise-ib-tooltip"" data-schema-version=""1.0"" data-store=""glossary-tooltip"">
   factors
  </span>
  .
 </li>
</ol>
<div class=""os-raise-ib-content"" data-schema-version=""1.0"" data-wait-for-event=""Reveal2a"">
 <p>
  Compare your answer:
 </p>
 <p>
  \((10x+4)^2\)
 </p>
</div>
<br/>
<div class=""os-raise-ib-content"" data-schema-version=""1.0"" data-wait-for-event=""Reveal2b"">
 <p>
  Compare your answer:
 </p>
 <p>
  \((6x-5)^2\)
 </p>
</div>
<br/>
<div class=""os-raise-ib-content"" data-schema-version=""1.0"" data-wait-for-event=""Reveal2c"">
 <p>
  Compare your answer:
 </p>
 <p>
  \((5x+4)^2\)
 </p>
</div>
<br/>
<div class=""os-raise-ib-content"" data-schema-version=""1.0"" data-wait-for-event=""Reveal2d"">
 <p>
  Compare your answer:
 </p>
 <p>
  \((0.5x-14)^2\)
 </p>
</div>
<br/>
<div class=""os-raise-ib-content"" data-schema-version=""1.0"" data-wait-for-event=""Reveal3a"">
 <p>
  Compare your answer:
 </p>
 <p>
  Answers will vary. One expression in standard form is: \(49x^2+14x+1\).
 </p>
</div>
<br/>
<div class=""os-raise-ib-content"" data-schema-version=""1.0"" data-wait-for-event=""Reveal3b"">
 <p>
  Compare your answer:
 </p>
 <p>
  Answers will vary. Using the expression above, for example, the squared factor of \(49x^2+14x+1\) would be \((7x+1)^2\).
 </p>
</div>",Alg1_9_4_3_PLA_139,A1.8.A,c663451e-af7c-541e-810a-0b632bfde4f0,113c9793-41cc-43bc-bbcc-3d2112bf3ca3
,7123b096-cc68-4e10-94e2-da1bdf864268.html,PLA_139,11,open_ended,"<ol class=""os-raise-noindent"" start=""2"" type=""a"">
<li>\(36x^2−60x+10=-6\)</li>
</ol><br/><p>Write down your answer, then select the <strong>solution</strong> button to compare your work.</p>","
<p>Compare your answer:</p>
<p>\(\begin{aligned} 36 x^{2}-60 x+10 &amp;=-6 \\ 36 x^{2}-60 x+10+15 &amp;=-6+15 \\ 36 x^{2}-60 x+25 &amp;=9 \\ (6 x-5)^{2} &amp;=9 \\ \sqrt{(6 x-5)^{2}} &amp;=\sqrt{9} \\ 6 x-5 &amp;=3 \\ 6 x-5 &amp;=-3 \\ 6 x &amp;=8 \\ 6 x &amp;=2 \\ \\ x=\frac{8}{6}=\frac{4}{3} &amp; \text { and } x=\frac{2}{6}=\frac{1}{3} \end{aligned}\)</p>
",,,,,,,,,,,,,,"<ol class=""os-raise-noindent"" start=""2"">
 <li>
  For each expression, refer to your responses in question 1 to help write an equivalent expression in the form of squared
  <span class=""os-raise-ib-tooltip"" data-schema-version=""1.0"" data-store=""glossary-tooltip"">
   factors
  </span>
  .
 </li>
</ol>
<div class=""os-raise-ib-content"" data-schema-version=""1.0"" data-wait-for-event=""Reveal2a"">
 <p>
  Compare your answer:
 </p>
 <p>
  \((10x+4)^2\)
 </p>
</div>
<br/>
<div class=""os-raise-ib-content"" data-schema-version=""1.0"" data-wait-for-event=""Reveal2b"">
 <p>
  Compare your answer:
 </p>
 <p>
  \((6x-5)^2\)
 </p>
</div>
<br/>
<div class=""os-raise-ib-content"" data-schema-version=""1.0"" data-wait-for-event=""Reveal2c"">
 <p>
  Compare your answer:
 </p>
 <p>
  \((5x+4)^2\)
 </p>
</div>
<br/>
<div class=""os-raise-ib-content"" data-schema-version=""1.0"" data-wait-for-event=""Reveal2d"">
 <p>
  Compare your answer:
 </p>
 <p>
  \((0.5x-14)^2\)
 </p>
</div>
<br/>
<div class=""os-raise-ib-content"" data-schema-version=""1.0"" data-wait-for-event=""Reveal3a"">
 <p>
  Compare your answer:
 </p>
 <p>
  Answers will vary. One expression in standard form is: \(49x^2+14x+1\).
 </p>
</div>
<br/>
<div class=""os-raise-ib-content"" data-schema-version=""1.0"" data-wait-for-event=""Reveal3b"">
 <p>
  Compare your answer:
 </p>
 <p>
  Answers will vary. Using the expression above, for example, the squared factor of \(49x^2+14x+1\) would be \((7x+1)^2\).
 </p>
</div>
<br/>
<div class=""os-raise-ib-content"" data-schema-version=""1.0"" data-wait-for-event=""Reveal4a"">
 <p>
  Compare your answer:
 </p>
 <p>
  \(\begin{aligned} 25 x^{2}+40 x &amp;=-12 \\ 25 x^{2}+40 x+12 &amp;=0 \\ 25 x^{2}+40 x+12+4 &amp;=4 \\ 25 x^{2}+40 x+16 &amp;=4 \\ (5 x+4)^{2} &amp;=4 \\ \sqrt{(5 x+4)^{2}} &amp;=\sqrt{4} \\ 5 x+4 &amp;=2 \\ 5 x+4 &amp;=-2 \\ 5 x &amp;=-2 \\ 5 x &amp;=-6 \\ \\ x=-\frac{2}{5} &amp; \text { and } x=-\frac{6}{5} \end{aligned} \)
 </p>
</div>",Alg1_9_4_3_PLA_139,A1.8.A,c663451e-af7c-541e-810a-0b632bfde4f0,113c9793-41cc-43bc-bbcc-3d2112bf3ca3
725afd66-b166-4b56-8fae-0201a305538b,712bff40-d33b-4e0c-ae36-cb6a4de792ee.html,PLA_140,0,open_ended,"<ol class=""os-raise-noindent"">
<li>Solve the equation \(x^2+14x=-24\). Then look at the following worked solution (with errors) and find and describe the error or errors in the worked solution.</li>
</ol>
<p>\(\begin{array}{rlr} x^{2}+14 x &amp; =-24 &amp; \text { Step 1 } \\ x^{2}+14 x+28 &amp; =4 &amp; \text { Step 2 } \\ (x+7)^{2} &amp; =4 &amp; \text { Step 3 } \\ x+7 &amp; =2 &amp; \text { Step 4 } \\ x+7 &amp; =-2 &amp; \text { Step 5 } \\ x &amp; =-5 \text { and } x=9 &amp; \text { Step 6 } \\ \end{array} \) </p><br/><p>Write down your answer, then select the <strong>solution</strong> button to compare your work.</p>","<p>Compare your answer:</p>
<p>\(x=-2\) and \(x=-12\) </p>",,,,,,,,,,,,,,"<p>
 Here are four equations followed by worked solutions of the equations. Each solution has at least one error.
</p>",Alg1_9_3_3_PLA_140,A1.8.A,c663451e-af7c-541e-810a-0b632bfde4f0,a7239fcd-6d35-46de-a871-92901b01f1f0
a5110bb2-1ee6-4583-9c85-472738bc3ffd,712bff40-d33b-4e0c-ae36-cb6a4de792ee.html,PLA_140,1,open_ended,"<ol class=""os-raise-noindent"" type=""a"">
<li>Where was the error made in the worked solution above and what was the error? </li>
</ol><br/><p>Write down your answer, then select the <strong>solution</strong> button to compare your work.</p>","<p>Compare your answer: </p>
<p>Error: In Step 2, the number being added, 28, is not a <span class=""os-raise-ib-tooltip"" data-schema-version=""1.0"" data-store=""glossary-tooltip"">perfect square</span>. It should be 49.</p>",,,,,,,,,,,,,,"<p>
 Here are four equations followed by worked solutions of the equations. Each solution has at least one error.
</p>
<p>
 Here are four equations followed by worked solutions of the equations. Each solution has at least one error.
</p>",Alg1_9_3_3_PLA_140,A1.8.A,c663451e-af7c-541e-810a-0b632bfde4f0,a7239fcd-6d35-46de-a871-92901b01f1f0
3a21b348-d478-444e-9a46-4c585e736ce1,712bff40-d33b-4e0c-ae36-cb6a4de792ee.html,PLA_140,2,open_ended,"<ol class=""os-raise-noindent"" start=""2"">
<li>Solve the equation \(x^2−10x+16=0\). Then look at the following worked solution (with errors) and find and describe the error or errors in the worked solution.</li>
</ol>
<p>\(\begin{array}{rlr} x^{2}-10 x+16 &amp; =0 &amp; \text { Step 1 } \\ x^{2}-10 x+25 &amp; =9 &amp; \text { Step 2 } \\ (x-5)^{2} &amp; =9 &amp; \text { Step 3 } \\ x-5 &amp; =9 &amp; \text { Step 4 } \\ x-5 &amp; =-9 &amp; \text { Step 5 } \\ x=14 &amp; \text { and } x=-4 &amp; \text { Step 6 } \end{array} \) </p><br/><p>Write down your answer, then select the <strong>solution</strong> button to compare your work.</p>","<p>Compare your answer:</p>
<p>\(x=8\) and \(x=2\) </p>",,,,,,,,,,,,,,"<p>
 Here are four equations followed by worked solutions of the equations. Each solution has at least one error.
</p>
<p>
 Here are four equations followed by worked solutions of the equations. Each solution has at least one error.
</p>",Alg1_9_3_3_PLA_140,A1.8.A,c663451e-af7c-541e-810a-0b632bfde4f0,a7239fcd-6d35-46de-a871-92901b01f1f0
16e9f4d8-6390-4086-9765-83da3289d785,712bff40-d33b-4e0c-ae36-cb6a4de792ee.html,PLA_140,3,open_ended,"<ol class=""os-raise-noindent"" type=""a"">
<li>Where was the error made in the worked solution above and what was the error? </li>
</ol><br/><p>Write down your answer, then select the <strong>solution</strong> button to compare your work.</p>","<p>Compare your answer: </p>
<p>Errors: Step 4 should have 3 on the right side, not 9. Step 5 should have -3 on the right side, not -9.</p>",,,,,,,,,,,,,,"<p>
 Here are four equations followed by worked solutions of the equations. Each solution has at least one error.
</p>
<p>
 Here are four equations followed by worked solutions of the equations. Each solution has at least one error.
</p>",Alg1_9_3_3_PLA_140,A1.8.A,c663451e-af7c-541e-810a-0b632bfde4f0,a7239fcd-6d35-46de-a871-92901b01f1f0
842bbdf3-6de0-4f53-a703-1dfe2be8401b,712bff40-d33b-4e0c-ae36-cb6a4de792ee.html,PLA_140,4,open_ended,"<ol class=""os-raise-noindent"" start=""3"">
<li>Solve the equation \(x^2+2.4x=-0.8\). Then look at the following worked solution (with errors) and find and describe the error or errors in the worked solution.</li>
</ol>
<p>\(\begin{array}{rlr}x^2+2.4x=-0.8\;\;\text{ Step 1}&amp; \\ x^2+2.4x+1.44=0.64\quad\text{Step 2}&amp; \\ (x+1.2)^2=0.64\quad\text{Step 3}&amp; \\ x+1.2=0.8\quad\text{Step 4}&amp; \\ x=-0.4\quad\text{Step 5}&amp;\end{array} \) </p><br/><p>Write down your answer, then select the <strong>solution</strong> button to compare your work.</p>","<p>Compare your answer:</p>
<p>\(x=-0.4\) and \(x=-2\)  </p>",,,,,,,,,,,,,,"<p>
 Here are four equations followed by worked solutions of the equations. Each solution has at least one error.
</p>
<p>
 Here are four equations followed by worked solutions of the equations. Each solution has at least one error.
</p>",Alg1_9_3_3_PLA_140,A1.8.A,c663451e-af7c-541e-810a-0b632bfde4f0,a7239fcd-6d35-46de-a871-92901b01f1f0
42eae669-a512-47ec-891e-19cec0d9c6b6,712bff40-d33b-4e0c-ae36-cb6a4de792ee.html,PLA_140,5,open_ended,"<ol class=""os-raise-noindent"" type=""a"">
<li>Where was the error made in the worked solution above and what was the error? </li>
</ol><br/><p>Write down your answer, then select the <strong>solution</strong> button to compare your work.</p>","<p>Compare your answer: </p>
<p>Error: In Step 4, only the positive square root is written and the negative square root is neglected.</p>",,,,,,,,,,,,,,"<p>
 Here are four equations followed by worked solutions of the equations. Each solution has at least one error.
</p>
<p>
 Here are four equations followed by worked solutions of the equations. Each solution has at least one error.
</p>",Alg1_9_3_3_PLA_140,A1.8.A,c663451e-af7c-541e-810a-0b632bfde4f0,a7239fcd-6d35-46de-a871-92901b01f1f0
0f040a87-4334-4ba5-bc3a-147abaf06b8b,712bff40-d33b-4e0c-ae36-cb6a4de792ee.html,PLA_140,6,open_ended,"<ol class=""os-raise-noindent"" start=""4"">
<li>Solve the equation \(x^2−\frac{6}{5}x+\frac{1}{5}=0\). Then look at the following worked solution (with errors) and find and describe the error or errors in the worked solution.</li>
</ol>
<p>\(\begin{array}{rrr} x^{2}-\frac{6}{5} x+\frac{1}{5} &amp; =0 &amp; \text { Step 1 } \\ x^{2}-\frac{6}{5} x+\frac{9}{25} &amp; =\frac{9}{25} &amp; \text { Step 2 } \\ \left(x-\frac{3}{5}\right)^{2} &amp; =\frac{9}{25} &amp; \text { Step 3 } \\ x-\frac{3}{5} &amp; =\frac{3}{5} &amp; \text { Step 4 } \\ x-\frac{3}{5} &amp; =-\frac{3}{5} &amp; \text { Step 5 } \\ x=\frac{6}{5} &amp; \text { and } x=0 &amp; \text { Step 6 } \end{array}\) </p><br/><p>Write down your answer, then select the <strong>solution</strong> button to compare your work.</p>","<p>Compare your answer:</p>
<p>\(x=1\) and \(x=\frac{1}{5}\) </p>",,,,,,,,,,,,,,"<p>
 Here are four equations followed by worked solutions of the equations. Each solution has at least one error.
</p>
<p>
 Here are four equations followed by worked solutions of the equations. Each solution has at least one error.
</p>",Alg1_9_3_3_PLA_140,A1.8.A,c663451e-af7c-541e-810a-0b632bfde4f0,a7239fcd-6d35-46de-a871-92901b01f1f0
0278d0f1-5bd9-4265-8c89-4351ea46a031,712bff40-d33b-4e0c-ae36-cb6a4de792ee.html,PLA_140,7,open_ended,"<ol class=""os-raise-noindent"" type=""a"">
<li>Where was the error made in the worked solution above and what was the error? </li>
</ol><br/><p>Write down your answer, then select the <strong>solution</strong> button to compare your work.</p>","<p>Compare your answer: </p>
<p>Errors: For example: <br/>
      In Step 2, different amounts are added to each side. On the left, \(\frac{4}{25}\) is added. On the right, \(\frac{9}{25}\) is added. Or: While \(\frac{9}{25}\) is added on the right side, \(\frac{1}{5}\) was only subtracted from the left side. Other explanations may also be accurate.</p>",,,,,,,,,,,,,,"<p>
 Here are four equations followed by worked solutions of the equations. Each solution has at least one error.
</p>
<p>
 Here are four equations followed by worked solutions of the equations. Each solution has at least one error.
</p>",Alg1_9_3_3_PLA_140,A1.8.A,c663451e-af7c-541e-810a-0b632bfde4f0,a7239fcd-6d35-46de-a871-92901b01f1f0
185b3d4b-595d-428b-95ea-bf5203d22a5d,712d3a09-1b64-419c-8411-865a9503c2c3.html,PLA_141,0,open_ended,"<ol class=""os-raise-noindent"">
<li> What is the slope-intercept form of a linear equation? </li>
</ol><br/><p>Enter your answer here:</p>","<p>Compare your answer:</p>
<p>\(y = mx + b\)</p>",,,,,,,,,,,,,,"<p>
 <strong>
  Three Different Forms of Linear Equations
 </strong>
</p>
<p>
 Work with a partner to answer 1 - 3.
</p>",Alg1_1_12_4_PLA_141,"A1.2.B,A1.2.C","15afa70a-a5cd-512d-9586-6fb3aaa71e0c,45e1c534-9a8a-5a7c-8a25-abd615caafb0",87b0cdee-14e3-46ed-9e61-cbe3ffd10b5e
e8fc04e8-1578-439f-a04b-dfe28c6f61fb,712d3a09-1b64-419c-8411-865a9503c2c3.html,PLA_141,1,open_ended,"<ol class=""os-raise-noindent"" start=""2"">
<li> What is the point-slope form of a linear equation? </li>
</ol><br/><p>Enter your answer here:</p>","<p>Compare your answer:</p>
<p>\(y -y_1= m (x -x_1 )\)</p>",,,,,,,,,,,,,,"<p>
 <strong>
  Three Different Forms of Linear Equations
 </strong>
</p>
<p>
 Work with a partner to answer 1 - 3.
</p>",Alg1_1_12_4_PLA_141,"A1.2.B,A1.2.C","15afa70a-a5cd-512d-9586-6fb3aaa71e0c,45e1c534-9a8a-5a7c-8a25-abd615caafb0",87b0cdee-14e3-46ed-9e61-cbe3ffd10b5e
7e2c8695-2b81-4c37-b2fc-a78759f67699,712d3a09-1b64-419c-8411-865a9503c2c3.html,PLA_141,2,open_ended,"<ol class=""os-raise-noindent"" start=""3"">
<li> What is the standard form of a linear equation? </li>
</ol><br/><p>Enter your answer here:</p>","<p>Compare your answer:</p>
<p>\(Ax + By = C\)</p>",,,,,,,,,,,,,,"<p>
 <strong>
  Three Different Forms of Linear Equations
 </strong>
</p>
<p>
 Work with a partner to answer 1 - 3.
</p>",Alg1_1_12_4_PLA_141,"A1.2.B,A1.2.C","15afa70a-a5cd-512d-9586-6fb3aaa71e0c,45e1c534-9a8a-5a7c-8a25-abd615caafb0",87b0cdee-14e3-46ed-9e61-cbe3ffd10b5e
248301ca-68c8-4af2-9268-a9f3413ad938,712d3a09-1b64-419c-8411-865a9503c2c3.html,PLA_141,3,open_ended,"<ol class=""os-raise-noindent"" start=""4"">
<li> Write the equation in slope-intercept form. </li>
</ol><br/><p>Enter your answer here:</p>","<p>Compare your answer:</p>
<p>\(y=3x+7\)</p>",,,,,,,,,,,,,,"<p>
 <strong>
  Three Different Forms of Linear Equations
 </strong>
</p>
<p>
 Work with a partner to answer 1 - 3.
</p>
<br/>
<br/>
<br/>
<br/>
<br/>
<br/>
<br/>
<p>
 <strong>
  Using the Different Forms to Write Equivalent Equations
 </strong>
</p>
<p>
 Linear equations can be written in the different forms to create linear equations. Use the linear equation forms from 1 - 3 to help you complete the rest of the activity. Remember to show all of your work on your paper and to use inverse operations to move terms to different sides of the equation.
</p>
<p>
 For 4 - 5, use the equation \(y-4=3(x+1)\).
</p>",Alg1_1_12_4_PLA_141,"A1.2.B,A1.2.C","15afa70a-a5cd-512d-9586-6fb3aaa71e0c,45e1c534-9a8a-5a7c-8a25-abd615caafb0",87b0cdee-14e3-46ed-9e61-cbe3ffd10b5e
670188b2-9a48-431b-a0b9-db7a2994fbbd,712d3a09-1b64-419c-8411-865a9503c2c3.html,PLA_141,4,open_ended,"<ol class=""os-raise-noindent"" start=""5"">
<li> Write the equation in standard form. </li>
</ol><br/><p>Enter your answer here:</p>","<p>Compare your answer:</p>
<p>\(3x-y = -7\)</p>",,,,,,,,,,,,,,"<p>
 <strong>
  Three Different Forms of Linear Equations
 </strong>
</p>
<p>
 Work with a partner to answer 1 - 3.
</p>
<br/>
<br/>
<br/>
<br/>
<br/>
<br/>
<br/>
<p>
 <strong>
  Using the Different Forms to Write Equivalent Equations
 </strong>
</p>
<p>
 Linear equations can be written in the different forms to create linear equations. Use the linear equation forms from 1 - 3 to help you complete the rest of the activity. Remember to show all of your work on your paper and to use inverse operations to move terms to different sides of the equation.
</p>
<p>
 For 4 - 5, use the equation \(y-4=3(x+1)\).
</p>",Alg1_1_12_4_PLA_141,"A1.2.B,A1.2.C","15afa70a-a5cd-512d-9586-6fb3aaa71e0c,45e1c534-9a8a-5a7c-8a25-abd615caafb0",87b0cdee-14e3-46ed-9e61-cbe3ffd10b5e
c75468a1-5fb1-44ee-9941-422b0bd23c56,712d3a09-1b64-419c-8411-865a9503c2c3.html,PLA_141,5,open_ended,"<ol class=""os-raise-noindent"" start=""6"">
<li> Write \(4x -6y =12\) in slope-intercept form. </li>
</ol><br/><p>Enter your answer here:</p>","<p>Compare your answer:</p>
<p>\(y=\frac{4}{6}x-2\) orb \(y=\frac{2}{3}x-2\)</p>",,,,,,,,,,,,,,"<p>
 <strong>
  Three Different Forms of Linear Equations
 </strong>
</p>
<p>
 Work with a partner to answer 1 - 3.
</p>
<br/>
<br/>
<br/>
<br/>
<br/>
<br/>
<br/>
<p>
 <strong>
  Using the Different Forms to Write Equivalent Equations
 </strong>
</p>
<p>
 Linear equations can be written in the different forms to create linear equations. Use the linear equation forms from 1 - 3 to help you complete the rest of the activity. Remember to show all of your work on your paper and to use inverse operations to move terms to different sides of the equation.
</p>
<p>
 For 4 - 5, use the equation \(y-4=3(x+1)\).
</p>",Alg1_1_12_4_PLA_141,"A1.2.B,A1.2.C","15afa70a-a5cd-512d-9586-6fb3aaa71e0c,45e1c534-9a8a-5a7c-8a25-abd615caafb0",87b0cdee-14e3-46ed-9e61-cbe3ffd10b5e
cd351a2e-c74c-4c6f-8e4a-16b627e2d1f3,71a26db3-9f46-4104-8446-2d3233f3d586.html,PLA_142,0,open_ended,"<ol class=""os-raise-noindent"" type=""a"">
<li>Name three possible input-output pairs of this function. Enter your answers as sets of ordered pairs.</li>
</ol><br/><p>Enter your answer here:</p>","<p>Compare your answers:</p>
<p>\(A(2)=4\), \(A(3)=9\), and \(A(7)=49\), or \((2,4)\), \((3,9)\), \((7,49)\)</p>",,,,,,,,,,,,,,"<p>
 In an earlier activity, you saw a function representing the area of a square (function \(A\)) and another representing the revenue of a tennis camp (function \(R\)). Refer to the descriptions of those functions to answer these questions.
</p>
<ol class=""os-raise-noindent"">
 <li>
  Here is a graph that represents function \(A\), defined by \(A(s)=s^2\), where \(s\) is the side length of the square in centimeters.
 </li>
</ol>
<p>
 <img alt=""A graph. "" src=""https://k12.openstax.org/contents/raise/resources/76576c471fa89bdb2f5e278ace7605136df739d5""/>
</p>",Alg1_4_12_3_PLA_142,A1.2.A,61871339-f16e-5d39-b93e-949c3f79375a,877aeae2-62fa-46b1-a771-fe211ff72af8
290fceb9-31c0-4471-b95f-72e364d548f1,71a26db3-9f46-4104-8446-2d3233f3d586.html,PLA_142,1,open_ended,"<ol class=""os-raise-noindent"" start=""2"" type=""a"">
<li>Earlier, we described the set of all possible input values of \(A\) as “any number greater than or equal to 0.” How would you describe the set of all possible output values of \(A\)? </li>
</ol><br/><p>Enter your answer here:</p>","<p>Compare your answers:</p>
<p>The outputs of \(A\) are also all numbers greater than or equal to 0.</p>",,,,,,,,,,,,,,"<p>
 In an earlier activity, you saw a function representing the area of a square (function \(A\)) and another representing the revenue of a tennis camp (function \(R\)). Refer to the descriptions of those functions to answer these questions.
</p>
<ol class=""os-raise-noindent"">
 <li>
  Here is a graph that represents function \(A\), defined by \(A(s)=s^2\), where \(s\) is the side length of the square in centimeters.
 </li>
</ol>
<p>
 <img alt=""A graph. "" src=""https://k12.openstax.org/contents/raise/resources/76576c471fa89bdb2f5e278ace7605136df739d5""/>
</p>",Alg1_4_12_3_PLA_142,A1.2.A,61871339-f16e-5d39-b93e-949c3f79375a,877aeae2-62fa-46b1-a771-fe211ff72af8
934a9343-75b3-4508-8a99-25eccc45ec2d,71a26db3-9f46-4104-8446-2d3233f3d586.html,PLA_142,2,open_ended,"<ol class=""os-raise-noindent"" type=""a"">
<li>Is 20 a possible output value in this situation? What about 100? Be prepared to show your reasoning. </li>
</ol><br/><p>Enter your answer here:</p>","<p>Compare your answers:</p>
<p>No, both 20 and 100 cannot be outputs because the input (the number of campers) cannot be fractions. </p>",,,,,,,,,,,,,,"<p>
 In an earlier activity, you saw a function representing the area of a square (function \(A\)) and another representing the revenue of a tennis camp (function \(R\)). Refer to the descriptions of those functions to answer these questions.
</p>
<ol class=""os-raise-noindent"">
 <li>
  Here is a graph that represents function \(A\), defined by \(A(s)=s^2\), where \(s\) is the side length of the square in centimeters.
 </li>
</ol>
<p>
 <img alt=""A graph. "" src=""https://k12.openstax.org/contents/raise/resources/76576c471fa89bdb2f5e278ace7605136df739d5""/>
</p>
<br/>
<br/>
<br/>
<br/>
<br/>
<br/>
<ol class=""os-raise-noindent"" start=""2"">
 <li>
  Function \(R\) is defined by \(R(n)=40n\), where \(n\) is the number of campers.
 </li>
</ol>",Alg1_4_12_3_PLA_142,A1.2.A,61871339-f16e-5d39-b93e-949c3f79375a,877aeae2-62fa-46b1-a771-fe211ff72af8
