data_content_id,filename,multi_step_id,block_index,rex_type,question_content,detailed_solution,Answer_A,Answer_B,Answer_C,Answer_D,Answer_E,Answer_F,Feedback_A,Feedback_B,Feedback_C,Feedback_D,Feedback_E,Feedback_F,correct_answer,background,nickname,TEKS,machine_readable_teks,section_UUID
f4885315-c632-49bd-8ced-821d528863a3,08beaebb-7305-459b-af5b-1e957dc945ea.html,PP_8,4,multiple_choice,"<ol class=""os-raise-noindent"">
<ol class=""os-raise-noindent"" start=""2"" type=""a"">
<li>Figure B<br>
<br/>
<img alt=""2 large squares side by side. On the side of the right square, there are 2 small squares stacked vertically, each with dimensions 2 by 2."" src=""https://k12.openstax.org/contents/raise/resources/054192d3c001b09c3745696ad0c2632da9ef6b91""/>
</br></li>
</ol>
</ol>",,\(y=x^2\),\(y=2x^2+8\),\(y=x^2+8\),\(y=2x^2\),,,<p>Try again. Revisit activities 7.3.2.</p>,"<p>Correct! \(y=2x^2+8\). There are two squares that are \(x\) by \(x\), and there are smaller squares that are 4 units each added to the figure.</p>",<p>Try again. Revisit activities 7.3.2.</p>,<p>Try again. Revisit activities 7.3.2.</p>,,,B,<p>Complete the following questions to practice the skills you have learned in this lesson.</p>,Alg1_7_3_5_PP_8,A1.6.B,f6d6a34a-1af7-5aa8-bb82-5e5f8dd0d9d0,f524df07-7b2c-4689-8cf0-9d386177b611
00953db5-9afb-4be6-92c1-ef559312ee4d,08beaebb-7305-459b-af5b-1e957dc945ea.html,PP_8,5,open_ended,"<ol class=""os-raise-noindent"" start=""3"">
<li>Use the sequence below to answer questions a and b.</li>
</ol>
<p><img alt=""DIAGRAM WITH 3 FIGURES, SHOWING STEPS 1 THROUGH 3. STEP 1 HAS A RECTANGLE WITH 1 ROW AND 2 COLUMNS. 1 SQUARE IS ADDED TO THE TOP RIGHT. STEP 2 HAS A RECTANGLE WITH 2 ROWS AND 3 COLUMNS. 2 SQUARES ARE ADDED TO THE TOP RIGHT. STEP 3 HAS A RECTANGLE WITH 3 ROWS AND 4 COLUMNS. 3 SQUARES ARE ADDED TO THE TOP RIGHT."" class=""img-fluid atto_image_button_text-bottom"" height=""118"" src=""https://k12.openstax.org/contents/raise/resources/b4c3cb9433e614fd5a11d44143280aa228c70485"" width=""300""/> </p>
<ol class=""os-raise-noindent"">
<ol class=""os-raise-noindent"" type=""a"">
<li> How many squares are in Step 5? </li>
</ol>
</ol>
<p> Enter your answer here: </p>",<p>Check your answer with the solution: 35</p>,,,,,,,,,,,,,,<p>Complete the following questions to practice the skills you have learned in this lesson.</p>,Alg1_7_3_5_PP_8,A1.6.B,f6d6a34a-1af7-5aa8-bb82-5e5f8dd0d9d0,f524df07-7b2c-4689-8cf0-9d386177b611
5fe140cf-4801-41b8-a65b-577282d9e5db,08beaebb-7305-459b-af5b-1e957dc945ea.html,PP_8,6,multiple_choice,"<ol class=""os-raise-noindent"">
<ol class=""os-raise-noindent"" start=""2"" type=""a"">
<li> Choose the correct expression that represents the area, \(y\), of the shaded part of each figure for \(n\) steps.</li>
</ol>
</ol>",,\(n-1\),\(n^2-1\),\((n+1)^2\),\((n+1)^2-1\),,,<p>Try again. Revisit activities 7.3.3 and 7.3.4. </p>,<p>Try again. Revisit activities 7.3.3 and 7.3.4. </p>,<p>Try again. Revisit activities 7.3.3 and 7.3.4. </p>,<p>Correct! \((n+1)^2-1\)</p>,,,D,<p>Complete the following questions to practice the skills you have learned in this lesson.</p>,Alg1_7_3_5_PP_8,A1.6.B,f6d6a34a-1af7-5aa8-bb82-5e5f8dd0d9d0,f524df07-7b2c-4689-8cf0-9d386177b611
9e8e1ffb-b4d8-4207-835d-5b316853f320,0a61328b-d7d0-4384-a0e5-078a268e9c9a.html,PP_9,0,open_ended,"<ol class=""os-raise-noindent"">
<li>The height of a diver above the water is given by \(h(t)=-5t^2+10t+3\), where \(t\) is time measured in seconds and \(h(t)\) is measured in meters. <strong>Select two</strong> statements that are true about the situation.</li>
</ol><ol><li>The diver begins 5 meters above the water.</li><li>The diver begins 3 meters above the water.</li><li>The function has 1 zero that makes sense in this situation.</li><li>The function has 2 zeros that make sense in this situation.</li><li>The graph that represents \(h\) starts at the origin and curves upward.</li><li>The diver begins at the same height as the water level.</li></ol>","<p>Check your answer: If you selected The diver begins 3 meters above the water., The function has 1 zero that makes sense in this situation., that’s correct!</p>",,,,,,,,,,,,,,<p>Complete the following questions to practice the skills you have learned in this lesson.</p>,Alg1_7_6_5_PP_9,"A1.6.A,A1.7.A","0f80c030-76af-58e4-8ff8-b3e241e96594,fa787ef7-5994-593c-9ce9-6555f4d60783",811d8581-236f-4450-9e6a-e37ab3f6c805
726e7253-2340-4293-993b-3e75356a6cf8,0a61328b-d7d0-4384-a0e5-078a268e9c9a.html,PP_9,1,open_ended,"<ol class=""os-raise-noindent"" start=""2"">
<li>The height of a baseball, in feet, is modeled by the function \(h\) given by the equation \(h(t)=3+60t-16t^2\). The graph of the function is shown.</li>
</ol>
<p><img alt=""A curve on a graph, origin O, with grid. Horizontal axis, time, seconds, scale 0 to 8, by 1’s. Vertical axis, height, feet, scale 0 to 200, by 20’s. A curve passes through the points 0 comma 3, 2 comma 59, and 3 comma 36."" height=""213"" src=""https://k12.openstax.org/contents/raise/resources/38d50f4f8131fcd398fe6ccc32e9162233f8e5c5"" width=""315""/></p>
<ol class=""os-raise-noindent"">
<ol class=""os-raise-noindent"" type=""a"">
<li> About when does the baseball reach its maximum height? Round to the nearest second. </li>
</ol>
</ol>
<p> Enter your answer here:</p>",<p>Check your answer with the solution: 2</p>,,,,,,,,,,,,,,<p>Complete the following questions to practice the skills you have learned in this lesson.</p>,Alg1_7_6_5_PP_9,"A1.6.A,A1.7.A","0f80c030-76af-58e4-8ff8-b3e241e96594,fa787ef7-5994-593c-9ce9-6555f4d60783",811d8581-236f-4450-9e6a-e37ab3f6c805
d537365d-160b-45d7-a5fa-9a5be01e2443,0a61328b-d7d0-4384-a0e5-078a268e9c9a.html,PP_9,2,open_ended,"<ol class=""os-raise-noindent"">
<ol class=""os-raise-noindent"" start=""2"" type=""a"">
<li> About how high is the maximum height of the baseball? Round to the nearest ten. </li>
</ol>
</ol>
<p> Enter your answer here: </p>",<p>Check your answer with the solution: 60</p>,,,,,,,,,,,,,,<p>Complete the following questions to practice the skills you have learned in this lesson.</p>,Alg1_7_6_5_PP_9,"A1.6.A,A1.7.A","0f80c030-76af-58e4-8ff8-b3e241e96594,fa787ef7-5994-593c-9ce9-6555f4d60783",811d8581-236f-4450-9e6a-e37ab3f6c805
320c2962-b632-48a9-b394-d020c4943d1a,0a61328b-d7d0-4384-a0e5-078a268e9c9a.html,PP_9,3,open_ended,"<ol class=""os-raise-noindent"">
<ol class=""os-raise-noindent"" start=""3"" type=""a"">
<li> When does the baseball hit the ground? Round to the nearest second. </li>
</ol>
</ol>
<p> Enter your answer here: </p>",<p>Check your answer with the solution: 4</p>,,,,,,,,,,,,,,<p>Complete the following questions to practice the skills you have learned in this lesson.</p>,Alg1_7_6_5_PP_9,"A1.6.A,A1.7.A","0f80c030-76af-58e4-8ff8-b3e241e96594,fa787ef7-5994-593c-9ce9-6555f4d60783",811d8581-236f-4450-9e6a-e37ab3f6c805
6e732bac-e06a-4304-920f-7e278feda78f,0a61328b-d7d0-4384-a0e5-078a268e9c9a.html,PP_9,4,multiple_choice,"<ol class=""os-raise-noindent"" start=""3"">
<li>Two rocks are launched straight up in the air. The height of Rock A is given by the function \(f\), where \(f(t)=4+30t-16t^2\). The height of Rock B is given by \(g\), where \(g(t)=5+20t-16t^2\). In both functions, \(t\) is time measured in seconds and height is measured in feet.</li>
</ol>
<p>The following is a graph of the functions. Use the graph to answer the questions a  –  c.</p>
<p><img height=""268"" src=""https://k12.openstax.org/contents/raise/resources/f80174aede0833222b5c9b332dec4092d4db5bbe"" width=""279""/></p>
<ol class=""os-raise-noindent"">
<ol class=""os-raise-noindent"" type=""a"">
<li> Which graph is the height of Rock A, \(f(t)=4+30t-16t^2\)?</li>
</ol>
</ol>",,Red Graph,Green Graph,,,,,<p>Correct! The red graph represents Rock A.</p>,<p>Try again. Revisit activities 7.6.2 and 7.6.3. </p>,,,,,A,<p>Complete the following questions to practice the skills you have learned in this lesson.</p>,Alg1_7_6_5_PP_9,"A1.6.A,A1.7.A","0f80c030-76af-58e4-8ff8-b3e241e96594,fa787ef7-5994-593c-9ce9-6555f4d60783",811d8581-236f-4450-9e6a-e37ab3f6c805
32df0bb3-df79-459f-8973-810157436d3a,0a61328b-d7d0-4384-a0e5-078a268e9c9a.html,PP_9,5,multiple_choice,"<ol class=""os-raise-noindent"">
<ol class=""os-raise-noindent"" start=""2"" type=""a"">
<li> Which graph is the height of Rock B, \(g(t)=5+20t-16t^2\)?</li>
</ol>
</ol>",,Red Graph,Green Graph,,,,,<p>Try again. Revisit activities 7.6.2 and 7.6.3. </p>,<p>Correct! The green graph represents Rock B.</p>,,,,,B,<p>Complete the following questions to practice the skills you have learned in this lesson.</p>,Alg1_7_6_5_PP_9,"A1.6.A,A1.7.A","0f80c030-76af-58e4-8ff8-b3e241e96594,fa787ef7-5994-593c-9ce9-6555f4d60783",811d8581-236f-4450-9e6a-e37ab3f6c805
dbbc2916-59c6-466b-aa61-9630b1d5039b,0a61328b-d7d0-4384-a0e5-078a268e9c9a.html,PP_9,6,multiple_choice,"<ol class=""os-raise-noindent"">
<ol class=""os-raise-noindent"" start=""3"" type=""a"">
<li> Determine which rock hits the ground first.</li>
</ol>
</ol>",,Rock A,Rock B,,,,,<p>Try again. Revisit activities 7.6.2 – 7.6.4. </p>,"<p>Correct! Rock B hits the ground first. The graph for Rock B (\(g(t)=5+20t-16t^2)\) crosses the \(x\)-axis at about 1.5, which means it hits the ground about 1.5 seconds after launch. The graph for Rock A (\(f(t)=4+30t-16t^2)\) crosses the \(x\)-axis at about 2, which means it hits the ground about 2 seconds after launch.</p>",,,,,B,<p>Complete the following questions to practice the skills you have learned in this lesson.</p>,Alg1_7_6_5_PP_9,"A1.6.A,A1.7.A","0f80c030-76af-58e4-8ff8-b3e241e96594,fa787ef7-5994-593c-9ce9-6555f4d60783",811d8581-236f-4450-9e6a-e37ab3f6c805
d0a5702a-7551-4600-8d0a-1d3f520bf58a,0a61328b-d7d0-4384-a0e5-078a268e9c9a.html,PP_9,7,multiple_choice,"<ol class=""os-raise-noindent"" start=""4"">
<li>Each expression represents an object’s distance from the ground, in meters, as a function of time, \(t\), in seconds.</li>
</ol>
<p>Object A: \(-5t^2+25t+50\)</p>
<p>Object B: \(-5t^2+50t+25\)</p>
<ul>
</ul>
<ol class=""os-raise-noindent"" type=""a"">
<li> Which object was launched with the greater vertical speed?</li>
</ol>",,Object A,Object B,,,,,<p>Try again. Revisit activities 7.6.2 – 7.6.4.</p>,<p>Correct! Object B was launched with the greater vertical speed.</p>,,,,,B,<p>Complete the following questions to practice the skills you have learned in this lesson.</p>,Alg1_7_6_5_PP_9,"A1.6.A,A1.7.A","0f80c030-76af-58e4-8ff8-b3e241e96594,fa787ef7-5994-593c-9ce9-6555f4d60783",811d8581-236f-4450-9e6a-e37ab3f6c805
985503e9-0ee8-451d-9cec-4cd776dfdcb0,0a61328b-d7d0-4384-a0e5-078a268e9c9a.html,PP_9,8,multiple_choice,"<ul>
</ul>
<ol class=""os-raise-noindent"" start=""2"" type=""a"">
<li> Which object was launched from the greater height?</li>
</ol>",,Object A,Object B,,,,,<p>Correct! Object A was launched from the greater height.</p>,<p>Try again. Revisit activities 7.6.2 – 7.6.4.</p>,,,,,A,<p>Complete the following questions to practice the skills you have learned in this lesson.</p>,Alg1_7_6_5_PP_9,"A1.6.A,A1.7.A","0f80c030-76af-58e4-8ff8-b3e241e96594,fa787ef7-5994-593c-9ce9-6555f4d60783",811d8581-236f-4450-9e6a-e37ab3f6c805
ddd8d7a4-d23a-4d5a-b35d-49e504aa12a4,0acdc016-c061-4e35-871b-c36eed09c859.html,PP_10,0,multiple_choice,"<p>Use the following scenario to answer questions 1 – 3.</p>
<p>A water balloon is launched by a catapult into the air. The water balloon is launched from 4 feet above the ground, with an initial vertical velocity of 40 feet per second.</p>
<p>The function \(h(t)=-16t^2 + 40t + 4\) models the height of the water balloon over the ground, in feet, \(t\) seconds after launch.</p>
<p><img alt=""A DOWNWARD PARABOLA. X-AXIS LABEL IS TIME IN SECONDS AND Y-AXIS LABEL IS HEIGHT IN FEET. THE GRAPH PASSES THROUGH THE POINTS (0, 4), (0.5, 20), (1, 28), (1.5, 28), (2, 20), AND (2.5, 4)."" class=""img-fluid atto_image_button_text-bottom"" height=""272"" src=""https://k12.openstax.org/contents/raise/resources/796834755c9625082b6b6d76fe2c1c69b585dd60"" width=""260""/></p>
<ol class=""os-raise-noindent"">
<li>What is the height of the water balloon 1 second after launch?</li>
</ol>",,18 feet,22 feet,28 feet,34 feet,,,<p>Try again. Revisit activity 8.1.1.</p>,<p>Try again. Revisit activity 8.1.1.</p>,<p>Correct!</p>,<p>Try again. Revisit activity 8.1.1.</p>,,,C,<p>Complete the following questions to practice the skills you have learned in this lesson.</p>,Alg1_8_1_5_PP_10,A1.8.A,c663451e-af7c-541e-810a-0b632bfde4f0,81a3e7e0-0766-46de-b43b-611f1c0c5872
1be11c84-cac7-4c2b-a1b7-9167d49e00a8,0acdc016-c061-4e35-871b-c36eed09c859.html,PP_10,1,multiple_choice,"<ol class=""os-raise-noindent"" start=""2"">
<li>Will the water balloon still be in the air 2 seconds after the launch?</li>
</ol>",,Yes,No,,,,,<p>Correct!</p>,<p>Try again. Revisit activity 8.1.1.</p>,,,,,A,<p>Complete the following questions to practice the skills you have learned in this lesson.</p>,Alg1_8_1_5_PP_10,A1.8.A,c663451e-af7c-541e-810a-0b632bfde4f0,81a3e7e0-0766-46de-b43b-611f1c0c5872
a533105e-d0af-4da7-967b-ccef854cc82c,0acdc016-c061-4e35-871b-c36eed09c859.html,PP_10,2,multiple_choice,"<ol class=""os-raise-noindent"" start=""3"">
<li>Using the graph, estimate when the water balloon hit the ground.</li>
</ol>",,1.2 seconds,1.8 seconds,2.1 seconds,2.6 seconds,,,<p>Try again. Revisit activity 8.1.1.</p>,<p>Try again. Revisit activity 8.1.1.</p>,<p>Try again. Revisit activity 8.1.1.</p>,<p>Correct!</p>,,,D,<p>Complete the following questions to practice the skills you have learned in this lesson.</p>,Alg1_8_1_5_PP_10,A1.8.A,c663451e-af7c-541e-810a-0b632bfde4f0,81a3e7e0-0766-46de-b43b-611f1c0c5872
4422f95e-f1f8-48d2-bf0d-cfade1823c86,0acdc016-c061-4e35-871b-c36eed09c859.html,PP_10,3,multiple_choice,"<p>Use the following scenario to answer questions 4 – 5.</p>
<blockquote>Suppose you want to frame a different picture that measures 12 inches by 9 inches. The frame is created from 46 square inches of framing material. The frame must be uniform in width, and all of the framing material must be used.</blockquote>
<ol class=""os-raise-noindent"" start=""4"">
<li>Which of the following is true about the situation described?</li>
</ol>",,The perimeter of the picture is 40 inches.,The perimeter of the framed picture is 42 inches.,The area of the framed picture is 148 square inches.,The perimeter of the framed picture is greater than 42 inches.,,,<p>Try again. Revisit activity 8.1.2.</p>,<p>Try again. Revisit activity 8.1.2.</p>,<p>Try again. Revisit activity 8.1.2.</p>,<p>Correct!</p>,,,D,<p>Complete the following questions to practice the skills you have learned in this lesson.</p>,Alg1_8_1_5_PP_10,A1.8.A,c663451e-af7c-541e-810a-0b632bfde4f0,81a3e7e0-0766-46de-b43b-611f1c0c5872
1ae10f49-546a-48b8-bb26-ddbd7b9a1c3d,0acdc016-c061-4e35-871b-c36eed09c859.html,PP_10,4,multiple_choice,"<ol class=""os-raise-noindent"" start=""5"">
<li>What is the total area of the framed picture?</li>
</ol>",,46 square inches,108 square inches,154 square inches,176 square inches,,,<p>Try again. Revisit activity 8.1.2.</p>,<p>Try again. Revisit activity 8.1.2.</p>,<p>Correct!</p>,<p>Try again. Revisit activity 8.1.2.</p>,,,C,<p>Complete the following questions to practice the skills you have learned in this lesson.</p>,Alg1_8_1_5_PP_10,A1.8.A,c663451e-af7c-541e-810a-0b632bfde4f0,81a3e7e0-0766-46de-b43b-611f1c0c5872
6b5eaf55-8eee-4a1a-a8ee-c3934e06334e,0acdc016-c061-4e35-871b-c36eed09c859.html,PP_10,5,multiple_choice,"<p>Use the following scenario to answer questions 6 – 8.</p>
<blockquote>Suppose you want to frame a different picture that measures 9 inches by 8 inches. The frame is created from 38 square inches of framing material. The frame must be uniform in width, and all of the framing material must be used. Let \(x\) represent the thickness of the frame.</blockquote>
<ol class=""os-raise-noindent"" start=""6"">
<li>What is the total area of the framed picture?</li>
</ol>",,34 square inches,72 square inches,110 square inches,134 square inches,,,<p>Try again. Revisit activity 8.1.3.</p>,<p>Try again. Revisit activity 8.1.3.</p>,<p>Correct!</p>,<p>Try again. Revisit activity 8.1.3.</p>,,,C,<p>Complete the following questions to practice the skills you have learned in this lesson.</p>,Alg1_8_1_5_PP_10,A1.8.A,c663451e-af7c-541e-810a-0b632bfde4f0,81a3e7e0-0766-46de-b43b-611f1c0c5872
6a449a14-2cd1-4fc4-bbfd-f71f176ea2bf,0acdc016-c061-4e35-871b-c36eed09c859.html,PP_10,6,multiple_choice,"<ol class=""os-raise-noindent"" start=""7"">
<li>Write an equation to represent the relationship between the measurements of the picture and of the frame and the area of the framed picture.</li>
</ol>",,\(x^2 + 34x = 38\),\(4x^2 + 34x = 72\),\(x^2 + 34x + 72 = 110\),\(4x^2 + 34x + 72 = 110\),,,<p>Try again. Revisit activity 8.1.3.</p>,<p>Try again. Revisit activity 8.1.3.</p>,<p>Try again. Revisit activity 8.1.3.</p>,<p>Correct!</p>,,,D,<p>Complete the following questions to practice the skills you have learned in this lesson.</p>,Alg1_8_1_5_PP_10,A1.8.A,c663451e-af7c-541e-810a-0b632bfde4f0,81a3e7e0-0766-46de-b43b-611f1c0c5872
39bb92af-ed5e-43a7-a333-cfa5c679ca6f,0acdc016-c061-4e35-871b-c36eed09c859.html,PP_10,7,multiple_choice,"<ol class=""os-raise-noindent"" start=""8"">
<li>What does the solution to the equation in the previous question represent in this situation?</li>
</ol>",,The solution represents the area of the framing material that should be used. ,The solution represents the thickness of the frame when all of the framing material is used.,The solution represents the perimeter of the frame when all of the framing material is used.,The solution represents the total area of the framed picture.,,,<p>Try again. Revisit activity 8.1.3.</p>,<p>Correct!</p>,<p>Try again. Revisit activity 8.1.3.</p>,<p>Try again. Revisit activity 8.1.3.</p>,,,B,<p>Complete the following questions to practice the skills you have learned in this lesson.</p>,Alg1_8_1_5_PP_10,A1.8.A,c663451e-af7c-541e-810a-0b632bfde4f0,81a3e7e0-0766-46de-b43b-611f1c0c5872
a4e79ad6-377a-4762-bfed-389be7b9a423,0acdc016-c061-4e35-871b-c36eed09c859.html,PP_10,8,multiple_choice,"<p>Use the following scenario to answer questions 9 – 10.</p>
<blockquote>A framed picture has a total area \(y\), in square inches. The thickness of the frame is represented by \(x\), in inches. The equation \(y = (2x + 5)(2x + 7)\) relates these two variables.</blockquote>
<ol class=""os-raise-noindent"" start=""9"">
<li>What are the width and length of the picture without the frame?</li>
</ol>",,2 inches and 2 inches,2 inches and 5 inches,2 inches and 7 inches,5 inches and 7 inches,,,<p>Try again. Revisit activity 8.1.4.</p>,<p>Try again. Revisit activity 8.1.4.</p>,<p>Try again. Revisit activity 8.1.4.</p>,<p>Correct!</p>,,,D,<p>Complete the following questions to practice the skills you have learned in this lesson.</p>,Alg1_8_1_5_PP_10,A1.8.A,c663451e-af7c-541e-810a-0b632bfde4f0,81a3e7e0-0766-46de-b43b-611f1c0c5872
abad243c-0cd5-40c2-84e1-bb24cf570b68,0acdc016-c061-4e35-871b-c36eed09c859.html,PP_10,9,multiple_choice,"<ol class=""os-raise-noindent"" start=""10"">
<li>Which of the following represents the area of the frame?</li>
</ol>",,\(y − 35\),\(x + y\),\(x + 35\),35,,,<p>Correct! </p>,<p> Try again. Revisit activity 8.1.4.</p>,<p> Try again. Revisit activity 8.1.4.</p>,<p> Try again. Revisit activity 8.1.4.</p>,,,A,<p>Complete the following questions to practice the skills you have learned in this lesson.</p>,Alg1_8_1_5_PP_10,A1.8.A,c663451e-af7c-541e-810a-0b632bfde4f0,81a3e7e0-0766-46de-b43b-611f1c0c5872
2cba9f5d-8a29-47f5-8c43-8db679437249,0e6ee294-2e59-4f30-8521-71e3eb548df3.html,PP_11,0,open_ended,"<ol class=""os-raise-noindent"">
<li>Mai and Jada are solving the equation \(2x^2−7x=15\) using the quadratic formula.</li>
</ol>
<p>Answer the following questions about the values of \(a\), \(b\), and \(c\) if this equation is written in standard form, \(ax^2+bx+c=0\).</p>
<ol class=""os-raise-noindent"" type=""a"">
<li>Enter the value of \(a\)?</li>
</ol>",<p>Check your answer with the solution: 2</p>,,,,,,,,,,,,,,<p>Complete the following questions to practice the skills you have learned in this lesson.</p>,Alg1_9_7_5_PP_11,A1.8.A,c663451e-af7c-541e-810a-0b632bfde4f0,e190b8eb-026a-47bc-8460-7fd9ecaf2d9c
7131c2b4-6b14-431e-8a5a-96bd8fb1a549,0e6ee294-2e59-4f30-8521-71e3eb548df3.html,PP_11,1,open_ended,"<ol class=""os-raise-noindent"" start=""2"" type=""a"">
<li>Enter the value of \(b\)?</li>
</ol>",<p>Check your answer with the solution: -7</p>,,,,,,,,,,,,,,<p>Complete the following questions to practice the skills you have learned in this lesson.</p>,Alg1_9_7_5_PP_11,A1.8.A,c663451e-af7c-541e-810a-0b632bfde4f0,e190b8eb-026a-47bc-8460-7fd9ecaf2d9c
5133ff2f-3f56-4d89-8ce5-3060ad5f4c9f,0e6ee294-2e59-4f30-8521-71e3eb548df3.html,PP_11,2,open_ended,"<ol class=""os-raise-noindent"" start=""3"" type=""a"">
<li>Enter the value of \(c\)?</li>
</ol>",<p>Check your answer with the solution: -15</p>,,,,,,,,,,,,,,<p>Complete the following questions to practice the skills you have learned in this lesson.</p>,Alg1_9_7_5_PP_11,A1.8.A,c663451e-af7c-541e-810a-0b632bfde4f0,e190b8eb-026a-47bc-8460-7fd9ecaf2d9c
b0d4e99e-7e04-410a-b900-79577a756d37,0e6ee294-2e59-4f30-8521-71e3eb548df3.html,PP_11,3,multiple_choice,"<ol class=""os-raise-noindent"" start=""4"" type=""a"">
<li>Mai and Jada are solving the equation \(2x^2−7x=15\) using the quadratic formula but found different solutions.</li>
<br>
<table class=""os-raise-midsizetable"">
<thead>
<tr>
<th scope=""col"">Mai's Method</th>
<th scope=""col"">Jada's Method</th>
</tr>
</thead>
<tbody>
<tr>
<td>
<p>
                  \(x=\frac{-7 \pm \sqrt{7^2-4(2)(-15)}}{2(2)}\) <br/>
                  \(x=\frac{-7 \pm \sqrt{49-(-120)}}{4}\) <br/>
                  \(x=\frac{-7 \pm \sqrt{169}}{4}\) <br/>
                  \(x=\frac{-7 \pm 13}{4}\) <br/>
                  \(x=\frac{-7+13}{4}=\frac{6}{4}=\frac{3}{2}\) <br/>
                  \(x=\frac{-7-13}{4}=\frac{-20}{4}=-5\)
                </p>
</td>
<td>
<p>
                  \(x=\frac{-(-7) \pm \sqrt{(-7)^2-4(2)(-15)}}{2(2)}\) <br/>
                  \(x=\frac{7 \pm \sqrt{49-(-120)}}{4}\) <br/>
                  \(x=\frac{7 \pm \sqrt{71}}{4}\)
                </p>
</td>
</tr>
</tbody>
</table>
</br></ol>
<p>Who has the correct solution?</p>",,Mai,Jada,Both of them,Neither one,,,<p>Try again. Revisit activities 9.7.2 – 9.7.4.</p>,<p>Try again. Revisit activities 9.7.2 – 9.7.4.</p>,<p>Try again. Revisit activities 9.7.2 – 9.7.4.</p>,"<p>Correct! Mai used 7 for \(b\) instead of -7. For \(b^2\) in the formula, Jada computed \(-7^2\) instead of \((-7)^2\), so she wrote -49 instead of 49. </p>",,,D,<p>Complete the following questions to practice the skills you have learned in this lesson.</p>,Alg1_9_7_5_PP_11,A1.8.A,c663451e-af7c-541e-810a-0b632bfde4f0,e190b8eb-026a-47bc-8460-7fd9ecaf2d9c
a0b057d3-da9c-4de2-bf5e-2f14ace7e03a,0e6ee294-2e59-4f30-8521-71e3eb548df3.html,PP_11,4,multiple_choice,"<ol class=""os-raise-noindent"" start=""2"">
<li>The equation \(h(t)=-16t^2+80t+64\) represents the height, in feet, of a potato \(t\) seconds after it was launched from a mechanical device.</li>
</ol>
<ol class=""os-raise-noindent"" type=""a"">
<li>Choose the equation that would allow us to find the time the potato hits the ground.</li>
</ol>",,\(0=16t^2+80t+64\),\(0=-t^2-5t+4\),\(0=-16t^2+80t+64\),\(0= t^2-5t-4\),,,<p>Try again. Revisit activities 9.7.2 – 9.7.4.</p>,<p>Try again. Revisit activities 9.7.2 – 9.7.4.</p>,<p>Correct! \(0=-16t^2+80t+64\)</p>,<p>Try again. Revisit activities 9.7.2 – 9.7.4.</p>,,,C,<p>Complete the following questions to practice the skills you have learned in this lesson.</p>,Alg1_9_7_5_PP_11,A1.8.A,c663451e-af7c-541e-810a-0b632bfde4f0,e190b8eb-026a-47bc-8460-7fd9ecaf2d9c
b6cc8061-e938-4bc1-9496-7e5fa4a806e0,0e6ee294-2e59-4f30-8521-71e3eb548df3.html,PP_11,5,open_ended,"<ol class=""os-raise-noindent"" start=""2"" type=""a"">
<li>Solve the equation without graphing and write it down. Enter your solution for the approximate time the potato hits the ground rounded to one decimal place.</li>
</ol>
<p>Enter the solution for the approximate time the potato hits the ground. </p>",<p>Check your answer with the solution: 5.7</p>,,,,,,,,,,,,,,<p>Complete the following questions to practice the skills you have learned in this lesson.</p>,Alg1_9_7_5_PP_11,A1.8.A,c663451e-af7c-541e-810a-0b632bfde4f0,e190b8eb-026a-47bc-8460-7fd9ecaf2d9c
6795296a-41c1-4a4b-b5ad-6da388418e4a,0e6ee294-2e59-4f30-8521-71e3eb548df3.html,PP_11,6,multiple_choice,"<ol class=""os-raise-noindent"" start=""3"">
<li>Priya found \(x=3\) and \(x=-1\) as solutions to \(3x^2−6x−9=0\).</li>
</ol>
<ol class=""os-raise-noindent"" type=""a"">
<li>If you check Priya's answer by substitution, is the answer correct?</li>
</ol>",,Yes,No,,,,,<p>Correct! Yes. Substituting both 3 and -1 for \(x\) in the original quadratic expression and then evaluating the expression gives a value of 0.</p>,<p>Try again. Revisit activities 9.7.2 – 9.7.4.</p>,,,,,A,<p>Complete the following questions to practice the skills you have learned in this lesson.</p>,Alg1_9_7_5_PP_11,A1.8.A,c663451e-af7c-541e-810a-0b632bfde4f0,e190b8eb-026a-47bc-8460-7fd9ecaf2d9c
728d68b0-1c79-47ae-b653-ef30276a702c,0e6ee294-2e59-4f30-8521-71e3eb548df3.html,PP_11,7,multiple_choice,"<ol class=""os-raise-noindent"" start=""2"" type=""a"">
<li>If you check Priya's answer by graphing, is the answer correct?</li>
</ol>",,Yes,No,,,,,"<p>Correct! Yes. Graphing the equation \(y=3x^2−6x−9\) shows \(x\)-intercepts at \((3,0)\) and \((-1,0)\).</p>",<p>Try again. Revisit activities 9.7.2 – 9.7.4.</p>,,,,,A,<p>Complete the following questions to practice the skills you have learned in this lesson.</p>,Alg1_9_7_5_PP_11,A1.8.A,c663451e-af7c-541e-810a-0b632bfde4f0,e190b8eb-026a-47bc-8460-7fd9ecaf2d9c
